ticker,name,price,change_pct,market
009270,신원,1029.0,-0.39,KOSPI
0092B0,SOL 한국원자력SMR,14650.0,4.98,KOSPI
488500,TIGER 미국S&P500동일가중,13230.0,1.3,KOSPI
002460,HS화성,11550.0,1.32,KOSPI
251340,KODEX 코스닥150선물인버스,2540.0,-1.55,KOSPI
077500,유니퀘스트,5420.0,5.86,KOSPI
001520,동양,1092.0,1.68,KOSPI
002780,진흥기업,804.0,1.77,KOSPI
377990,TIGER Fn신재생에너지,23750.0,8.9,KOSPI
0174B0,KoAct 글로벌AI메모리반도체액티브,14565.0,6.2,KOSPI
002620,제일파마홀딩스,7240.0,0.84,KOSPI
034590,인천도시가스,26400.0,0.57,KOSPI
328370,PLUS 코스피TR,37155.0,4.22,KOSPI
0135Y0,IBK 중기종합채권(AA-이상)액티브,100490.0,0.08,KOSPI
498180,파워 종합채권(AA-이상)액티브,93825.0,0.34,KOSPI
471760,TIGER AI반도체핵심공정,13005.0,8.78,KOSPI
0122W0,RISE 26-11 회사채(AA-이상)액티브,50890.0,0.0,KOSPI
227840,현대코퍼레이션홀딩스,12460.0,0.48,KOSPI
304940,KODEX 미국나스닥100선물(H),32830.0,3.0,KOSPI
010100,한국무브넥스,3700.0,1.09,KOSPI
168580,ACE 중국본토CSI300,35915.0,1.25,KOSPI
012200,계양전기,4115.0,9.01,KOSPI
491230,PLUS 국공채머니마켓액티브,52400.0,0.04,KOSPI
016710,대성홀딩스,6930.0,0.58,KOSPI
500050,신한 레버리지 S&P500 선물 ETN,55730.0,3.51,KOSPI
017550,수산세보틱스,1780.0,6.08,KOSPI
014580,태경비케이,4025.0,1.64,KOSPI
332940,HANARO MSCI Korea TR,46180.0,2.92,KOSPI
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),46160.0,2.07,KOSPI
469170,ACE 포스코그룹포커스,5455.0,2.35,KOSPI
013570,디와이,4175.0,-0.48,KOSPI
261270,KODEX 미국달러선물인버스,7845.0,0.45,KOSPI
011810,STX,3530.0,0.0,KOSPI
014530,극동유화,3135.0,-0.16,KOSPI
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,16655.0,2.43,KOSPI
092220,KEC,2720.0,5.22,KOSPI
319640,TIGER 골드선물(H),24650.0,2.77,KOSPI
266370,KODEX IT,63800.0,6.06,KOSPI
012320,경동인베스트,45750.0,1.1,KOSPI
438570,SOL 국고채10년,99435.0,0.93,KOSPI
0052T0,1Q 중단기회사채(A-이상)액티브,50610.0,0.02,KOSPI
019180,티에이치엔,6000.0,3.45,KOSPI
012800,대창,1180.0,5.64,KOSPI
0177X0,ACE K휴머노이드로봇산업TOP2+,9950.0,3.38,KOSPI
0085P0,ACE 미국10년국채액티브,10175.0,0.05,KOSPI
120030,조선선재,84700.0,0.47,KOSPI
0193M0,BNK 27-12 특수채(AAA이상)액티브,50320.0,0.04,KOSPI
760011,키움 레버리지 2차전지산업 ETN,6860.0,1.7,KOSPI
326240,RISE IT플러스,41535.0,4.5,KOSPI
035000,HS애드,6560.0,0.0,KOSPI
021820,세원정공,10490.0,-0.57,KOSPI
0184L0,PLUS 중기종합채권(A-이상)액티브,100620.0,0.15,KOSPI
0132K0,PLUS 테슬라위클리커버드콜채권혼합,8140.0,0.12,KOSPI
0000J0,PLUS 한화그룹주,27165.0,5.58,KOSPI
009580,무림P&P,1671.0,0.12,KOSPI
248170,샘표식품,22800.0,-1.3,KOSPI
078935,GS우,58200.0,-0.34,KOSPI
0191W0,HANARO 중기종합채권(A-이상)액티브,100910.0,0.13,KOSPI
267850,아시아나IDT,9310.0,-0.43,KOSPI
610037,메리츠 미국채30년 ETN(H),7375.0,1.44,KOSPI
070960,모나용평,2145.0,0.47,KOSPI
475280,ACE 8월만기자동연장회사채AA-이상액티브,10710.0,-0.05,KOSPI
481430,RISE 국고채10년액티브,99490.0,0.89,KOSPI
004250,NPC,2805.0,1.63,KOSPI
002220,한일철강,3835.0,8.18,KOSPI
475050,ACE KPOP포커스,7030.0,-1.68,KOSPI
465780,마이티 26-09 특수채(AAA)액티브,106175.0,0.0,KOSPI
0221V0,IBK 초단기채권액티브,100165.0,0.0,KOSPI
027970,한국제지,536.0,0.0,KOSPI
496090,KIWOOM 코리아밸류업,31340.0,3.3,KOSPI
264900,크라운제과,8100.0,0.25,KOSPI
530055,삼성 레버리지 금 선물 ETN(H),101425.0,5.9,KOSPI
002450,삼익악기,1120.0,0.0,KOSPI
023450,동남합성,28800.0,0.17,KOSPI
119650,KC코트렐,918.0,0.0,KOSPI
204480,TIGER 차이나CSI300레버리지(합성),26990.0,2.02,KOSPI
0035T0,PLUS 글로벌휴머노이드로봇액티브,20615.0,3.44,KOSPI
008040,사조동아원,706.0,-0.7,KOSPI
114100,RISE 국고채3년,106915.0,0.24,KOSPI
123690,한국화장품,6180.0,1.48,KOSPI
455860,SOL 2차전지소부장Fn,4135.0,1.35,KOSPI
37550L,DL이앤씨2우(전환),46950.0,6.95,KOSPI
195980,PLUS 신흥국MSCI(합성 H),15055.0,2.69,KOSPI
449770,KIWOOM 미국S&P500,21945.0,1.43,KOSPI
476850,KoAct 배당성장액티브,21000.0,3.7,KOSPI
485690,RISE 미국AI밸류체인TOP3Plus,23145.0,4.26,KOSPI
308620,KODEX 미국10년국채선물,11960.0,0.04,KOSPI
468380,KODEX iShares미국하이일드액티브,11315.0,-0.13,KOSPI
0138Y0,PLUS 금채권혼합,9745.0,1.25,KOSPI
530061,삼성 레버리지 은 선물 ETN(H),32345.0,8.54,KOSPI
461500,HANARO 종합채권(AA-이상)액티브,105660.0,0.44,KOSPI
007210,벽산,1484.0,2.34,KOSPI
0137V0,KIWOOM 미국S&P500모멘텀,12115.0,2.89,KOSPI
203780,TIGER 미국나스닥바이오,34035.0,1.1,KOSPI
412770,TIGER 글로벌AI플랫폼액티브,13165.0,4.03,KOSPI
016740,두올,3360.0,2.44,KOSPI
006840,AK홀딩스,7270.0,-1.09,KOSPI
325020,KODEX 배당가치,28965.0,2.73,KOSPI
008700,아남전자,1236.0,-1.67,KOSPI
433970,KODEX TDF2030액티브 적격,14275.0,0.88,KOSPI
0142D0,TIGER 미국AI데이터센터TOP4Plus,11070.0,3.17,KOSPI
0007N0,아이엠에셋 200,104950.0,3.82,KOSPI
067830,세이브존I&C,2300.0,0.22,KOSPI
473440,ACE 11월만기자동연장회사채AA-이상액티브,10820.0,0.05,KOSPI
143850,TIGER 미국S&P500선물(H),78425.0,1.9,KOSPI
014790,HL D&I,2470.0,0.61,KOSPI
479620,SOL 미국AI반도체칩메이커,26695.0,3.99,KOSPI
036580,팜스코,2520.0,1.0,KOSPI
006660,삼성공조,11380.0,1.88,KOSPI
058850,KTcs,2230.0,0.68,KOSPI
211900,KODEX 코리아배당성장,27960.0,1.27,KOSPI
500096,신한 인버스2X 천연가스 선물 ETN B,18405.0,5.11,KOSPI
0209D0,KODEX 전고체배터리ESS TOP2플러스,7360.0,3.95,KOSPI
008260,NI스틸,3210.0,0.47,KOSPI
454320,HANARO CAPEX설비투자iSelect,42685.0,6.89,KOSPI
269540,PLUS 미국S&P500(H),30525.0,1.94,KOSPI
001275,부국증권우,30350.0,1.17,KOSPI
032560,황금에스티,5340.0,0.38,KOSPI
014440,영보화학,4535.0,0.44,KOSPI
453080,KIWOOM 미국나스닥100(H),23200.0,3.02,KOSPI
329670,KODEX TRF7030,22615.0,1.0,KOSPI
444490,WON 미국S&P500,21025.0,1.35,KOSPI
015590,DKME,1686.0,-0.12,KOSPI
0193G0,KoAct 코스피액티브,8160.0,4.15,KOSPI
013700,까뮤이앤씨,1494.0,0.88,KOSPI
004100,태양금속,2430.0,1.67,KOSPI
359210,KODEX 코스피TR,34235.0,4.06,KOSPI
460960,ACE 글로벌인컴TOP10,11475.0,-0.04,KOSPI
570019,한투 코스피양매도5%OTM ETN,5910.0,2.43,KOSPI
004140,동방,1840.0,1.27,KOSPI
023000,삼원강재,2220.0,-0.22,KOSPI
610064,메리츠 KAP 통안채 6개월 ETN,54990.0,0.02,KOSPI
058860,KTis,2525.0,0.2,KOSPI
486240,DAISHIN343 AI반도체&인프라액티브,27460.0,5.94,KOSPI
495040,PLUS 코리아밸류업,31360.0,4.8,KOSPI
0162L0,KODEX 차이나AI반도체TOP10,13935.0,3.22,KOSPI
298770,KODEX 한국대만IT프리미어,79035.0,3.63,KOSPI
580039,KB 레버리지 KOSPI 200 선물 ETN,173255.0,8.35,KOSPI
139990,아주스틸,2225.0,0.0,KOSPI
025620,차AI헬스케어,4710.0,0.53,KOSPI
469060,RISE 미국반도체NYSE,37260.0,5.4,KOSPI
329660,KODEX TRF5050,18200.0,0.72,KOSPI
210980,SK디앤디,4575.0,0.99,KOSPI
453330,RISE 미국S&P500(H),18375.0,1.89,KOSPI
004840,DRB동일,4385.0,0.0,KOSPI
005740,크라운해태홀딩스,5690.0,0.71,KOSPI
461460,PLUS 국고채10년액티브,51985.0,0.97,KOSPI
007610,선도전기,4670.0,16.6,KOSPI
363280,티와이홀딩스,1841.0,2.05,KOSPI
023800,인지컨트롤스,5290.0,2.12,KOSPI
0017Y0,1Q 종합채권(AA-이상)액티브,94535.0,0.46,KOSPI
108450,ACE 삼성그룹섹터가중,37970.0,3.97,KOSPI
157490,TIGER 소프트웨어,8755.0,1.51,KOSPI
004890,동일산업,34200.0,-0.73,KOSPI
0057H0,PLUS 미국S&P500미국채혼합50액티브,12075.0,0.33,KOSPI
0066W0,SOL 국제금,12585.0,2.19,KOSPI
069730,DSR제강,5680.0,3.46,KOSPI
002600,조흥,136100.0,1.11,KOSPI
011700,한신기계,2500.0,4.82,KOSPI
490480,SOL K방산,29960.0,3.51,KOSPI
007980,TP,1723.0,2.93,KOSPI
163560,동일고무벨트,5810.0,0.52,KOSPI
0049M0,ACE 미국배당퀄리티+커버드콜액티브,11625.0,0.82,KOSPI
006090,사조오양,8500.0,0.12,KOSPI
138530,TIGER LG그룹플러스,11755.0,3.57,KOSPI
001470,삼부토건,347.0,0.0,KOSPI
550093,N2 전력인프라 Top5 ETN,39740.0,9.28,KOSPI
002200,한국수출포장,2345.0,0.0,KOSPI
019680,대교,976.0,9.05,KOSPI
009180,한솔로지스틱스,2785.0,0.54,KOSPI
228810,TIGER 미디어컨텐츠,3305.0,-2.51,KOSPI
492500,1Q 현대차그룹채권(A+이상)&국고통안,51305.0,0.12,KOSPI
013360,일성건설,1445.0,2.41,KOSPI
458030,WON 국공채머니마켓액티브,54915.0,0.0,KOSPI
364960,TIGER BBIG,6410.0,0.08,KOSPI
111380,동인기연,12640.0,0.56,KOSPI
0190Y0,TIGER 구글밸류체인,9555.0,4.71,KOSPI
084680,이월드,545.0,1.3,KOSPI
001290,상상인증권,713.0,3.03,KOSPI
009190,대양금속,1753.0,0.92,KOSPI
0113D0,TIME 글로벌탑픽액티브,12430.0,1.06,KOSPI
337140,KODEX 코스피대형주,34980.0,3.8,KOSPI
0098N0,PLUS 자사주매입고배당주,12710.0,0.63,KOSPI
007590,동방아그로,5640.0,0.0,KOSPI
000105,유한양행우,65000.0,1.56,KOSPI
495750,HANARO 코리아밸류업,31330.0,2.65,KOSPI
014160,대영포장,708.0,1.29,KOSPI
0225V0,KODEX 미국CPU반도체TOP10,10960.0,6.41,KOSPI
438560,SOL 국고채3년,100690.0,0.32,KOSPI
000590,CS홀딩스,66200.0,0.91,KOSPI
096775,SK이노베이션우,60900.0,-0.65,KOSPI
550091,N2 방위산업 Top5 ETN,37765.0,2.14,KOSPI
441540,HANARO Fn조선해운,27920.0,5.0,KOSPI
002700,신일전자,1097.0,0.37,KOSPI
272910,ACE 중장기국공채액티브,106505.0,0.41,KOSPI
210780,TIGER 코스피고배당,22770.0,0.95,KOSPI
570117,한투 인버스2XWTI원유선물 ETN B,3410.0,14.05,KOSPI
109070,주성코퍼레이션,1418.0,0.0,KOSPI
001260,남광토건,7600.0,2.43,KOSPI
0018C0,PLUS 고배당주위클리고정커버드콜,10615.0,1.77,KOSPI
005750,대림바스,4475.0,2.17,KOSPI
063160,종근당바이오,13530.0,-1.17,KOSPI
0080X0,SOL 미국S&P500미국채혼합50,11415.0,0.71,KOSPI
013870,지엠비코리아,3880.0,0.52,KOSPI
000230,일동홀딩스,6400.0,0.79,KOSPI
010960,삼호개발,3055.0,1.33,KOSPI
000180,성창기업지주,5280.0,1.73,KOSPI
434960,DAISHIN343 K200,105080.0,3.89,KOSPI
004720,팜젠사이언스,3245.0,-2.41,KOSPI
211560,TIGER 배당성장,35000.0,1.04,KOSPI
0102A0,TIGER 미국AI소프트웨어TOP4Plus,8590.0,4.95,KOSPI
000850,화천기공,33350.0,1.99,KOSPI
365040,TIGER AI코리아그로스액티브,34930.0,4.14,KOSPI
003580,HLB글로벌,1446.0,4.63,KOSPI
155660,DSR,4565.0,2.01,KOSPI
017370,우신시스템,3980.0,0.25,KOSPI
0194T0,ACE SK하이닉스단일종목레버리지,8840.0,11.13,KOSPI
130730,KIWOOM 단기자금,102835.0,0.0,KOSPI
011150,CJ씨푸드,2005.0,0.25,KOSPI
570120,한투 레버리지천연가스선물 ETN C,14290.0,-6.33,KOSPI
500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3400.0,13.71,KOSPI
760016,키움 레버리지 조선TOP10 ETN,71110.0,10.6,KOSPI
0197W0,SOL SK하이닉스단일종목레버리지,8660.0,10.11,KOSPI
002795,아모레퍼시픽홀딩스우,11060.0,0.27,KOSPI
475350,RISE 버크셔포트폴리오TOP10,15165.0,0.63,KOSPI
084670,동양고속,24350.0,5.41,KOSPI
530115,삼성 레버리지 나스닥 100 TR ETN,70490.0,5.79,KOSPI
33626K,두산퓨얼셀1우,5250.0,8.36,KOSPI
338100,NH프라임리츠,3740.0,-2.86,KOSPI
570116,한투 레버리지WTI원유선물 ETN B,34885.0,-14.59,KOSPI
031820,아이티센씨티에스,5730.0,-0.17,KOSPI
095720,웅진씽크빅,1220.0,1.41,KOSPI
002720,국제약품,3275.0,0.31,KOSPI
520081,미래에셋 2X 미국 테크&반도체 TOP3 ETN,69000.0,7.83,KOSPI
440640,ACE 단기채권알파액티브,112435.0,0.02,KOSPI
266420,KODEX 헬스케어,17155.0,1.21,KOSPI
079980,휴비스,1988.0,-0.45,KOSPI
009770,삼정펄프,27400.0,1.29,KOSPI
0008T0,SOL 화장품TOP3플러스,15050.0,-0.33,KOSPI
458750,TIGER 미국배당다우존스타겟커버드콜1호,13360.0,0.19,KOSPI
453950,TIGER TSMC파운드리밸류체인,34800.0,4.43,KOSPI
0022T0,SOL 국제금커버드콜액티브,13025.0,2.24,KOSPI
018500,동원모빌리티,1445.0,1.26,KOSPI
001020,페이퍼코리아,1895.0,0.58,KOSPI
0098Z0,FOCUS 200,89635.0,5.25,KOSPI
228800,TIGER 여행레저,2585.0,1.97,KOSPI
433880,PLUS TDF2060액티브 적격,19160.0,1.24,KOSPI
120115,코오롱인더우,24200.0,0.83,KOSPI
006890,태경케미컬,5770.0,-0.17,KOSPI
252400,RISE 200선물레버리지,95565.0,8.27,KOSPI
016090,대현,1505.0,0.0,KOSPI
085310,엔케이,8970.0,4.55,KOSPI
010040,한국내화,1612.0,1.38,KOSPI
0115E0,KODEX 코리아소버린AI,14225.0,3.42,KOSPI
610066,메리츠 KAP 통안채 3개월 ETN,54990.0,0.0,KOSPI
530126,삼성 코리아 밸류업 TR ETN,32805.0,4.01,KOSPI
0040S0,HANARO 글로벌피지컬AI액티브,25120.0,4.12,KOSPI
058730,다스코,3220.0,0.78,KOSPI
495940,RISE 미국AI테크액티브,20700.0,2.55,KOSPI
0036D0,TIME 미국배당다우존스액티브,13020.0,-0.34,KOSPI
278620,PLUS 단기채권액티브,118780.0,0.02,KOSPI
530067,삼성 KRX 금현물 ETN,32520.0,2.07,KOSPI
0089C0,KODEX 미국S&P500변동성확대시커버드콜,11900.0,1.67,KOSPI
100220,비상교육,4985.0,1.22,KOSPI
396690,미래에셋글로벌리츠,1634.0,-1.27,KOSPI
530131,삼성 인버스0.5X S&P500 VIX S/T선물 ETN B,21565.0,-0.99,KOSPI
100910,KIWOOM KRX100,16560.0,4.64,KOSPI
001560,제일연마,8480.0,0.0,KOSPI
0000D0,TIGER 엔비디아미국채커버드콜밸런스(합성),9380.0,0.64,KOSPI
292190,KODEX KRX300,45870.0,3.39,KOSPI
520080,미래에셋 미국 테크&반도체 TOP3 ETN,21405.0,0.0,KOSPI
570100,한투 일본종합상사TOP5 ETN,21295.0,-1.14,KOSPI
550084,N2 코스피 200 TR ETN,31855.0,4.1,KOSPI
479730,TIGER 인도빌리언컨슈머,10615.0,0.28,KOSPI
491700,HK 200,106025.0,4.68,KOSPI
009200,무림페이퍼,1527.0,0.0,KOSPI
277640,TIGER 코스피대형주,36285.0,4.57,KOSPI
580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3430.0,12.83,KOSPI
002630,오리엔트바이오,1070.0,18.63,KOSPI
476750,ACE 미국30년국채엔화노출액티브(H),7815.0,0.77,KOSPI
0123S0,HANARO 26-12 은행채(AA+이상)액티브,10180.0,0.1,KOSPI
055490,테이팩스,13140.0,0.0,KOSPI
760018,키움 미국달러선물 ETN B,10450.0,-0.52,KOSPI
455660,ACE 미국하이일드액티브(H),9470.0,0.26,KOSPI
520087,미래에셋 레버리지 KRX 금현물 ETN,31220.0,4.36,KOSPI
071090,하이스틸,3090.0,4.92,KOSPI
072130,유엔젤,4910.0,0.31,KOSPI
419890,KIWOOM 단기채권ESG액티브,107410.0,0.03,KOSPI
007460,에이프로젠,2640.0,1.93,KOSPI
068290,삼성출판사,6210.0,-2.66,KOSPI
700022,하나 Solactive US Tech Top 10 ETN(H),30925.0,0.0,KOSPI
005870,휴니드,4360.0,1.63,KOSPI
004440,삼일씨엔에스,4830.0,-1.23,KOSPI
475310,SOL 반도체후공정,23550.0,4.78,KOSPI
225040,TIGER 미국S&P500레버리지(합성 H),69290.0,3.74,KOSPI
010660,화천기계,2765.0,0.55,KOSPI
0111J0,HANARO 증권고배당TOP3플러스,13295.0,2.27,KOSPI
440910,WON 미국우주항공방산,27400.0,2.26,KOSPI
111110,호전실업,6640.0,-0.3,KOSPI
004770,써니전자,1692.0,0.83,KOSPI
453640,KODEX 미국S&P500헬스케어,13925.0,-0.54,KOSPI
473640,HANARO 글로벌금채굴기업,29860.0,5.2,KOSPI
465330,RISE 2차전지TOP10,9960.0,0.96,KOSPI
275980,TIGER 글로벌4차산업혁신기술(합성 H),23400.0,2.59,KOSPI
002760,보락,987.0,1.75,KOSPI
007110,일신석재,763.0,2.14,KOSPI
580010,KB Wise 분할매매 ETN,9845.0,6.37,KOSPI
261240,KODEX 미국달러선물,14685.0,-0.54,KOSPI
0141S0,SOL 조선기자재,8620.0,7.48,KOSPI
003925,남양유업우,30950.0,0.32,KOSPI
0181L0,SOL 미국우주항공TOP10,7405.0,3.13,KOSPI
003010,혜인,4600.0,2.56,KOSPI
520089,미래에셋 CAPE 실러 US Core Sector ETN,11680.0,0.39,KOSPI
306950,KODEX KRX300레버리지,72845.0,7.82,KOSPI
123310,TIGER 인버스,1193.0,-4.18,KOSPI
520092,미래에셋 레버리지 은 선물 ETN B,29005.0,8.05,KOSPI
000220,유유제약,3660.0,0.83,KOSPI
0185L0,TIME 글로벌휴머노이드로봇산업액티브,8230.0,2.81,KOSPI
0166S0,PLUS K제조업핵심기업액티브,10580.0,4.75,KOSPI
455960,RISE 미국달러SOFR금리액티브(합성),12460.0,-0.4,KOSPI
129260,인터지스,1916.0,0.47,KOSPI
401470,KODEX 메타버스액티브,9555.0,-0.98,KOSPI
075180,새론오토모티브,2960.0,0.0,KOSPI
261070,TIGER 코스닥150바이오테크,12625.0,0.44,KOSPI
428510,KODEX 차이나AI테크액티브,24475.0,4.44,KOSPI
530113,삼성 레버리지 S&P500 선물 ETN,56290.0,3.39,KOSPI
0118Z0,ACE 미국AI테크핵심산업액티브,9180.0,3.73,KOSPI
500071,신한 레버리지 코스닥 150 선물 ETN,22390.0,3.06,KOSPI
024900,디와이덕양,1717.0,0.12,KOSPI
520086,미래에셋-0.5X S&P500 VIX S/T선물 ETN(H)B,22360.0,-0.6,KOSPI
491220,PLUS 200TR,124045.0,3.46,KOSPI
480310,TIGER 글로벌온디바이스AI,20195.0,4.23,KOSPI
0046Y0,ACE 미국배당퀄리티,13065.0,1.12,KOSPI
020760,일진디스플,902.0,0.0,KOSPI
520102,미래에셋 인버스 2X 코스피200 선물 ETN B,27735.0,-8.13,KOSPI
010770,평화홀딩스,3790.0,-0.92,KOSPI
090080,평화산업,1009.0,0.2,KOSPI
150460,TIGER 중국소비테마,7235.0,0.21,KOSPI
011230,삼화전자,2875.0,5.7,KOSPI
278240,RISE 코스닥150선물레버리지,7355.0,3.37,KOSPI
298340,PLUS 국채선물3년,56660.0,0.24,KOSPI
580076,KB 레버리지 미국 나스닥 100 TR ETN B,27480.0,6.53,KOSPI
004450,삼화왕관,25500.0,2.2,KOSPI
005305,롯데칠성우,70800.0,-0.14,KOSPI
445150,KODEX 친환경조선해운액티브,28880.0,4.18,KOSPI
002140,고려산업,2195.0,1.62,KOSPI
092440,기신정기,1874.0,0.37,KOSPI
0172V0,1Q 은액티브,8270.0,4.22,KOSPI
000725,현대건설우,51500.0,3.41,KOSPI
003475,유안타증권우,4220.0,1.93,KOSPI
214330,금호에이치티,5170.0,-1.52,KOSPI
003465,유화증권우,3085.0,0.16,KOSPI
520057,미래에셋 인버스 2X 코스닥150 선물 ETN,2020.0,-3.35,KOSPI
0210E0,PLUS 200커버드콜액티브,7230.0,4.25,KOSPI
123700,SJM,3415.0,2.09,KOSPI
0132H0,KODEX 미국원자력SMR,8875.0,2.9,KOSPI
002410,범양건영,1935.0,0.0,KOSPI
114470,KIWOOM 국고채3년,108295.0,0.26,KOSPI
0194M0,ACE 삼성전자단일종목레버리지,10155.0,4.8,KOSPI
0118S0,SOL 미국넥스트테크TOP10액티브,11395.0,5.12,KOSPI
0226A0,PLUS SK하이닉스샌디스크채권혼합50,10595.0,3.92,KOSPI
0113P0,HK 머니마켓액티브,102190.0,0.02,KOSPI
000950,전방,31500.0,6.6,KOSPI
580056,KB 일본 로보틱스 TOP 10 ETN,26390.0,2.45,KOSPI
520072,미래에셋 미국 AI TOP3 ETN,17580.0,1.09,KOSPI
012690,모나리자,1442.0,0.07,KOSPI
101140,인바이오젠,5230.0,0.0,KOSPI
520100,미래에셋 레버리지 삼성전자 단일종목 ETN,10505.0,5.42,KOSPI
520037,미래에셋 코스피200 선물 ETN,26255.0,5.15,KOSPI
385590,ACE ESG액티브,22820.0,4.63,KOSPI
530124,삼성 레버리지 일본니케이225선물 ETN(H),52455.0,7.32,KOSPI
378850,화승알앤에이,2760.0,0.73,KOSPI
304780,HANARO 200선물레버리지,116410.0,8.67,KOSPI
025530,SJM홀딩스,3505.0,0.14,KOSPI
570104,한투 일본니케이225선물 ETN(H),17430.0,3.97,KOSPI
007280,한국특강,1825.0,0.83,KOSPI
006880,신송홀딩스,4395.0,1.85,KOSPI
004060,SG세계물산,2560.0,-0.97,KOSPI
580081,KB 인버스 2X 은 선물 ETN,51655.0,-2.8,KOSPI
200030,KODEX 미국S&P500산업재(합성),45750.0,1.66,KOSPI
001465,BYC우,23950.0,0.63,KOSPI
520101,미래에셋 레버리지 SK하이닉스 단일종목ETN,10275.0,11.44,KOSPI
282000,RISE 국고채3년선물인버스,114045.0,-0.24,KOSPI
004830,덕성,3270.0,1.55,KOSPI
001550,조비,9840.0,1.13,KOSPI
580034,KB 레버리지 FANG 플러스 ETN(H),102030.0,6.14,KOSPI
101280,KODEX 일본TOPIX100,30940.0,0.95,KOSPI
37550K,DL이앤씨우,24000.0,1.27,KOSPI
006370,대구백화점,4685.0,-4.09,KOSPI
442560,RISE TDF2040액티브 적격,16850.0,1.91,KOSPI
475260,ACE 2월만기자동연장회사채AA-이상액티브,10720.0,0.0,KOSPI
570119,한투 인버스2X은선물 ETN,50465.0,-6.29,KOSPI
360140,KODEX 200롱코스닥150숏선물,22825.0,2.61,KOSPI
023810,인팩,5020.0,1.01,KOSPI
256750,KODEX 차이나심천ChiNext(합성),16400.0,0.68,KOSPI
500095,신한 S&P500 VIX S/T 선물 ETN E,8360.0,0.36,KOSPI
140700,KODEX 보험,18575.0,2.77,KOSPI
0000Z0,RISE 바이오TOP10액티브,9285.0,-0.05,KOSPI
003780,진양산업,3850.0,1.18,KOSPI
009320,아진전자부품,1015.0,1.91,KOSPI
372910,한컴라이프케어,1808.0,2.79,KOSPI
0041D0,KODEX 미국AI소프트웨어TOP10,13510.0,4.53,KOSPI
494840,TIGER 미국방산TOP10,14060.0,0.86,KOSPI
006980,우성,16140.0,2.35,KOSPI
275300,KODEX 우량주,29315.0,4.6,KOSPI
476260,HANARO 반도체핵심공정주도주,11960.0,3.46,KOSPI
011300,우성머티리얼스,2940.0,-1.84,KOSPI
287180,PLUS 미국나스닥테크,58140.0,4.38,KOSPI
0020H0,KoAct 글로벌양자컴퓨팅액티브,23505.0,5.24,KOSPI
610061,메리츠 3X 레버리지 국채30년 ETN,24635.0,2.52,KOSPI
0139P0,ACE 고배당주,13285.0,1.03,KOSPI
0192L0,RISE SK하이닉스단일종목레버리지,8970.0,10.81,KOSPI
580082,KB 레버리지 반도체 TOP10 TR ETN,19580.0,11.25,KOSPI
570118,한투 인버스2X천연가스선물 ETN B,12150.0,4.79,KOSPI
520074,미래에셋 미국 방위산업 TOP3 ETN,16195.0,0.47,KOSPI
276990,KODEX 글로벌로봇(합성),27445.0,2.91,KOSPI
011000,진원생명과학,2670.0,0.0,KOSPI
004920,씨아이테크,930.0,0.32,KOSPI
461340,HANARO 글로벌생성형AI액티브,44050.0,3.14,KOSPI
530143,삼성 인버스 2X 은 선물 ETN,48330.0,-8.81,KOSPI
041650,상신브레이크,2250.0,2.27,KOSPI
006125,SK디스커버리우,39200.0,1.69,KOSPI
610101,메리츠 인버스 2X 은 선물 ETN(H),48255.0,-8.91,KOSPI
473490,KIWOOM 글로벌AI반도체,31120.0,0.52,KOSPI
442260,마이티 다이나믹퀀트액티브,36505.0,3.99,KOSPI
002920,유성기업,1854.0,0.27,KOSPI
336160,RISE 금융채액티브,100545.0,0.18,KOSPI
610078,메리츠 3X 레버리지 미국채30년 ETN,39770.0,3.42,KOSPI
253150,PLUS 200선물레버리지,190840.0,7.69,KOSPI
35320K,대덕전자1우,22700.0,6.07,KOSPI
007815,코리아써우,16030.0,14.58,KOSPI
001620,케이비아이동국실업,2135.0,2.15,KOSPI
261220,KODEX WTI원유선물(H),20875.0,-6.91,KOSPI
447430,ACE 주주환원가치주액티브,16085.0,0.94,KOSPI
218420,KODEX 미국S&P500에너지(합성),19380.0,-1.47,KOSPI
0178H0,IBK 미국AI TOP10국채혼합50,10165.0,0.69,KOSPI
28513K,SK케미칼우,22300.0,0.68,KOSPI
021050,서원,991.0,3.77,KOSPI
570061,한투 레버리지은선물 ETN,46860.0,8.48,KOSPI
520091,미래에셋 인버스 천연가스 선물 ETN B,11685.0,2.19,KOSPI
418670,TIGER 글로벌AI사이버보안,17925.0,4.64,KOSPI
152500,ACE 레버리지,42285.0,7.94,KOSPI
0086B0,TIGER 리츠부동산인프라TOP10액티브,9480.0,0.48,KOSPI
069460,대호에이엘,2660.0,0.0,KOSPI
472830,RISE 미국30년국채커버드콜(합성),8300.0,0.85,KOSPI
371470,TIGER 차이나바이오테크SOLACTIVE,8405.0,1.02,KOSPI
316670,KIWOOM 코스닥150,6745.0,1.58,KOSPI
140950,파워 코스피100,82140.0,3.85,KOSPI
0198A0,KIWOOM 코스닥150커버드콜액티브,8560.0,1.24,KOSPI
004910,조광페인트,3575.0,0.7,KOSPI
001210,금호전기,3690.0,0.68,KOSPI
